Fecha,Región,PIB,Tasa_Desempleo,Inflación,Comercio_Exterior,Producción_Industrial,Sector
2021-05-01,Norte,5872.15,8.6,4.47,232.4,118.03,Agricultura
2024-03-01,Sur,5008.79,4.22,2.63,268.45,93.68,Industria
2023-09-01,Norte,5976.43,11.42,0.33,86.79,98.67,Servicios
2023-08-01,Sur,4546.11,7.18,3.85,179.98,120.99,Agricultura
2023-05-01,Occidente,6539.14,13.1,1.55,357.24,85.77,Agricultura
2020-09-01,Sur,4093.1,9.9,1.69,113.6,98.1,Agricultura
2023-09-01,Oriente,4089.68,6.17,1.48,269.52,106.62,Industria
2021-03-01,Oriente,3566.27,8.09,1.69,57.6,102.68,Industria
2021-05-01,Norte,3035.46,4.39,1.99,51.89,129.88,Industria
2021-09-01,Occidente,6833.9,11.78,0.06,274.93,91.04,Servicios
2022-05-01,Occidente,3504.46,4.66,0.95,198.77,106.63,Industria
2023-04-01,Norte,4249.27,9.87,-0.14,238.6,82.35,Agricultura
2021-05-01,Norte,5928.09,7.47,-0.48,22.95,90.46,Servicios
2023-10-01,Oriente,4434.94,8.71,2.95,444.12,106.56,Industria
2024-08-01,Centro,5092.06,9.18,2.44,247.62,83.19,Industria
2020-03-01,Norte,4245.13,6.89,2.03,202.23,125.4,Servicios
2020-03-01,Norte,5151.41,12.87,0.74,170.73,87.61,Industria
2022-03-01,Oriente,6846.4,13.78,4.07,393.34,103.85,Servicios
2020-04-01,Norte,4988.48,7.45,3.52,303.07,92.1,Agricultura
2020-08-01,Centro,3677.65,13.52,3.35,65.01,93.17,Industria
2023-05-01,Oriente,3652.75,5.94,3.46,110.12,95.49,Industria
2023-12-01,Norte,3372.69,8.24,4.89,127.1,97.16,Industria
2020-03-01,Norte,5180.29,10.59,1.51,118.51,90.5,Industria
2023-02-01,Occidente,4903.24,9.68,2.03,75.55,106.75,Industria
2021-04-01,Sur,4292.45,14.54,4.13,146.12,89.2,Industria
2020-02-01,Centro,3874.35,6.31,1.95,294.68,100.83,Industria
2023-04-01,Norte,5422.43,12.71,-0.24,153.38,82.54,Agricultura
2023-12-01,Norte,4642.01,6.8,0.58,-10.98,120.09,Servicios
2021-08-01,Oriente,4313.46,5.57,4.15,316.34,116.03,Servicios
2022-06-01,Centro,3714.0,10.23,1.83,375.09,99.53,Servicios
2020-12-01,Occidente,5257.37,13.85,-0.65,136.92,106.49,Servicios
2020-05-01,Oriente,4282.82,8.81,1.42,202.11,83.03,Servicios
2022-04-01,Sur,4932.72,12.4,0.55,92.53,103.71,Agricultura
2021-02-01,Centro,4990.34,11.55,4.05,344.66,93.1,Servicios
2023-06-01,Norte,4570.37,13.3,1.08,69.89,119.5,Agricultura
2022-10-01,Norte,5960.31,10.45,1.14,16.15,113.47,Industria
2021-01-01,Norte,4632.22,11.15,0.97,270.25,78.03,Servicios
2023-12-01,Occidente,4331.55,7.77,1.46,209.45,127.09,Agricultura
2022-02-01,Centro,7666.91,14.12,-0.71,209.72,116.75,Agricultura
2023-02-01,Occidente,5232.09,6.66,4.26,219.51,108.06,Industria
2020-01-01,Sur,4421.54,14.12,1.82,192.25,84.01,Servicios
2021-12-01,Occidente,4948.46,6.36,-0.61,391.2,117.46,Agricultura
2021-08-01,Centro,6349.18,13.47,2.69,202.44,123.4,Industria
2024-11-01,Sur,3048.4,11.14,1.1,172.31,89.92,Industria
2021-01-01,Oriente,3745.84,10.44,1.66,144.5,99.66,Industria
2021-05-01,Norte,4942.05,12.91,3.14,294.59,116.1,Industria
2023-09-01,Sur,4369.15,7.0,3.99,170.21,99.92,Servicios
2023-04-01,Occidente,5398.76,4.11,-0.16,278.52,73.33,Agricultura
2024-06-01,Sur,5714.75,12.59,3.53,176.63,124.12,Servicios
2023-05-01,Occidente,6353.45,11.02,2.77,229.14,100.48,Servicios
2021-02-01,Occidente,5872.82,13.6,0.29,273.21,99.47,Agricultura
2023-05-01,Sur,4146.07,9.65,3.98,404.87,75.62,Servicios
2022-08-01,Norte,4443.22,10.77,3.97,203.26,104.66,Servicios
2024-07-01,Centro,3872.74,10.53,-0.01,63.59,92.02,Agricultura
2024-06-01,Occidente,5500.92,10.7,2.86,101.77,76.43,Agricultura
2022-12-01,Norte,4067.63,9.09,1.34,276.64,93.79,Servicios
2024-07-01,Centro,5460.8,7.02,3.94,47.77,100.18,Servicios
2023-09-01,Centro,4907.13,7.73,0.94,296.78,105.98,Servicios
2022-06-01,Oriente,6050.05,6.91,2.12,232.47,95.94,Servicios
2022-02-01,Norte,4972.62,10.12,2.97,353.61,108.96,Servicios
2020-01-01,Centro,4288.7,5.28,2.58,211.71,94.23,Agricultura
2020-04-01,Norte,4794.23,8.73,2.33,320.58,85.95,Industria
2021-02-01,Norte,3627.92,12.3,2.89,317.99,112.01,Servicios
2023-11-01,Oriente,7059.85,4.13,3.18,255.87,97.65,Servicios
2024-12-01,Occidente,5342.93,6.77,0.22,324.35,95.37,Industria
2020-06-01,Centro,2895.42,7.26,2.09,205.31,112.98,Servicios
2020-01-01,Centro,4523.12,10.93,1.04,367.71,110.13,Servicios
2023-02-01,Oriente,3283.97,9.48,2.48,112.25,78.89,Servicios
2020-06-01,Occidente,4779.98,5.14,3.88,187.26,101.54,Servicios
2023-06-01,Norte,4702.2,7.0,4.23,6.5,97.76,Servicios
2022-09-01,Norte,2632.52,10.21,-0.31,235.38,119.71,Servicios
2020-05-01,Norte,4051.25,8.0,4.0,375.32,94.52,Agricultura
2024-02-01,Norte,4159.51,5.6,0.9,268.72,92.83,Servicios
2021-09-01,Oriente,4955.39,8.37,2.43,202.31,109.37,Agricultura
2021-09-01,Centro,5193.45,4.45,0.89,330.99,108.88,Servicios
2021-09-01,Occidente,5099.31,13.45,0.37,134.75,90.83,Industria
2020-11-01,Occidente,4472.01,9.55,1.79,335.31,100.51,Industria
2023-12-01,Oriente,3319.13,4.34,-0.21,230.97,107.14,Agricultura
2021-03-01,Occidente,5589.64,8.07,3.44,-65.18,110.3,Industria
2024-06-01,Centro,5741.07,11.95,0.23,161.45,68.93,Servicios
2024-08-01,Sur,6167.74,7.62,-0.17,122.5,104.08,Industria
2024-06-01,Sur,4942.73,6.48,2.67,125.76,98.26,Industria
2023-12-01,Sur,6897.89,9.65,4.23,188.62,92.75,Servicios
2021-10-01,Occidente,4753.28,14.3,1.27,337.46,105.4,Agricultura
2023-09-01,Sur,6187.08,5.49,0.75,103.52,104.72,Industria
2023-08-01,Oriente,4641.04,6.45,3.3,204.3,110.3,Agricultura
2020-05-01,Occidente,2934.7,7.58,1.85,412.16,102.37,Agricultura
2024-03-01,Sur,5033.44,14.32,4.17,191.81,114.87,Agricultura
2022-04-01,Centro,5747.44,8.32,4.77,229.79,126.63,Industria
2020-12-01,Sur,3520.8,11.81,4.7,281.33,87.34,Servicios
2024-09-01,Occidente,3256.33,12.54,2.31,215.68,80.94,Servicios
2021-02-01,Norte,6154.69,9.29,2.7,70.91,93.9,Industria
2022-03-01,Centro,5014.0,12.07,1.47,256.38,83.28,Industria
2022-10-01,Centro,3260.79,8.5,2.27,179.59,146.77,Agricultura
2022-05-01,Norte,4987.96,5.86,-0.24,87.92,102.41,Servicios
2023-10-01,Centro,5662.26,11.25,1.41,224.51,110.9,Servicios
2020-12-01,Sur,4371.85,14.56,3.92,328.64,96.14,Industria
2021-08-01,Occidente,5277.55,6.98,0.71,268.82,93.35,Agricultura
2024-11-01,Sur,4146.18,6.55,3.79,135.68,98.24,Agricultura
2024-07-01,Norte,5015.03,8.72,1.45,233.63,88.94,Agricultura
2022-06-01,Oriente,6056.72,12.01,-1.0,296.68,110.79,Industria
2020-04-01,Occidente,6819.77,14.4,1.66,141.56,136.79,Agricultura
2023-01-01,Sur,6983.63,12.71,2.5,201.19,97.79,Servicios
2020-06-01,Occidente,4343.38,4.26,0.98,287.4,101.18,Servicios
2021-06-01,Occidente,5182.99,9.85,0.6,116.57,113.57,Servicios
2021-03-01,Norte,4774.19,8.22,3.42,94.53,98.99,Servicios
2023-08-01,Occidente,4917.41,12.08,1.2,277.0,129.5,Servicios
2024-02-01,Centro,4960.86,7.68,3.17,307.52,115.71,Industria
2022-07-01,Centro,5863.44,9.38,1.7,198.44,90.61,Agricultura
2022-02-01,Oriente,4021.75,4.47,2.8,117.54,84.12,Servicios
2020-09-01,Oriente,4284.49,6.66,0.01,312.15,93.15,Industria
2020-07-01,Occidente,5338.99,8.99,2.04,302.16,121.55,Industria
2021-03-01,Oriente,3949.81,5.61,0.74,102.77,103.36,Servicios
2021-08-01,Oriente,3053.47,11.3,1.29,107.18,118.65,Servicios
2024-04-01,Occidente,5355.34,4.26,-0.52,19.07,109.53,Servicios
2024-04-01,Centro,4882.33,11.94,-0.47,247.46,110.61,Agricultura
2022-07-01,Sur,6178.25,8.45,0.33,240.81,144.15,Servicios
2024-02-01,Norte,5724.49,9.92,2.39,224.18,104.52,Servicios
2023-07-01,Sur,4963.42,13.31,2.03,26.22,91.01,Industria
2021-06-01,Sur,5411.95,6.78,3.39,154.87,84.73,Servicios
2020-05-01,Centro,4177.83,11.79,1.21,71.24,86.27,Industria
2024-08-01,Occidente,5126.46,12.86,1.22,331.12,112.96,Agricultura
2023-01-01,Centro,5306.13,10.78,1.57,176.89,88.6,Agricultura
2022-03-01,Norte,5663.65,7.71,3.86,303.8,111.46,Agricultura
2020-04-01,Occidente,6727.96,8.25,0.27,153.07,103.13,Agricultura
2022-01-01,Sur,5058.21,7.42,1.77,247.05,129.59,Servicios
2020-05-01,Oriente,5464.25,4.64,4.99,260.91,108.59,Industria
2020-06-01,Centro,5397.05,11.16,4.14,168.73,88.06,Servicios
2024-04-01,Centro,4751.03,4.86,3.73,231.41,95.26,Servicios
2024-05-01,Occidente,5314.34,13.4,3.12,328.28,101.17,Industria
2024-12-01,Centro,3692.22,7.13,2.03,165.49,120.83,Servicios
2020-07-01,Occidente,5142.38,12.7,2.49,136.99,108.61,Servicios
2024-01-01,Sur,4890.14,11.65,1.46,181.59,94.37,Agricultura
2020-05-01,Centro,5699.46,4.13,0.8,12.5,117.7,Servicios
2024-05-01,Norte,6052.21,14.04,0.6,209.74,134.33,Industria
2020-02-01,Oriente,3236.76,14.44,4.99,278.2,86.33,Servicios
2022-11-01,Sur,4980.08,9.37,-0.86,175.21,82.99,Agricultura
2020-05-01,Oriente,6029.18,10.16,0.81,167.35,82.44,Agricultura
2023-09-01,Norte,5202.38,6.19,2.05,44.3,106.92,Industria
2023-10-01,Occidente,4075.64,12.29,-0.34,122.75,99.13,Agricultura
2021-04-01,Occidente,3486.17,9.8,2.1,263.09,101.37,Industria
2024-12-01,Norte,5788.2,10.41,1.41,277.62,92.74,Agricultura
2021-09-01,Sur,6237.18,13.05,0.13,174.55,84.05,Industria
2023-07-01,Centro,6021.62,7.27,0.78,109.03,111.39,Agricultura
2022-11-01,Sur,4383.22,9.23,-0.73,65.2,82.29,Industria
2022-04-01,Occidente,3848.32,8.93,2.76,167.7,94.49,Industria
2020-11-01,Sur,4578.64,8.18,4.23,262.13,81.45,Industria
2020-09-01,Sur,6274.44,11.52,-0.88,190.47,125.95,Agricultura
2021-06-01,Oriente,2754.41,9.12,3.14,219.54,96.62,Servicios
2021-02-01,Oriente,5295.51,14.1,3.89,144.12,95.32,Servicios
2024-11-01,Centro,4662.18,10.76,3.83,137.26,103.76,Industria
2021-10-01,Centro,5808.57,4.06,0.12,173.56,88.39,Industria
2022-10-01,Sur,4397.38,7.83,0.08,200.18,92.26,Industria
2024-03-01,Centro,7124.56,9.45,1.57,372.57,101.83,Servicios
2021-10-01,Occidente,5753.42,8.16,1.78,209.98,103.08,Servicios
2021-03-01,Sur,4224.39,7.17,-0.04,374.49,136.07,Servicios
2024-03-01,Oriente,5217.21,10.86,0.13,153.52,126.74,Agricultura
2024-03-01,Sur,4752.66,9.82,1.37,298.54,76.21,Agricultura
2024-09-01,Norte,5176.48,4.82,1.76,245.12,115.24,Agricultura
2022-03-01,Norte,4596.62,8.6,1.65,326.08,109.25,Industria
2023-07-01,Sur,5087.97,6.05,1.08,155.97,93.53,Industria
2022-03-01,Centro,2879.91,7.68,-0.36,260.99,99.4,Agricultura
2021-03-01,Norte,5794.92,11.1,3.96,334.91,100.18,Servicios
2024-05-01,Occidente,4019.21,11.67,2.52,234.21,128.76,Servicios
2024-04-01,Occidente,3474.43,10.83,4.35,84.58,119.71,Agricultura
2021-11-01,Norte,4984.53,8.42,-0.39,46.73,83.07,Industria
2020-12-01,Oriente,5972.44,4.56,0.33,287.28,105.45,Agricultura
2024-10-01,Oriente,3278.92,5.59,-0.2,164.16,81.63,Servicios
2022-03-01,Oriente,6176.53,9.61,-0.23,141.63,90.4,Industria
2023-03-01,Centro,6483.74,6.89,1.25,-15.29,99.54,Agricultura
2021-01-01,Oriente,4438.07,4.21,3.63,57.11,117.84,Agricultura
2022-07-01,Centro,5667.25,12.95,1.96,266.25,87.66,Servicios
2021-04-01,Norte,3960.78,13.94,-0.37,281.8,105.95,Agricultura
2023-10-01,Oriente,5169.75,11.95,0.14,124.45,98.47,Servicios
2022-08-01,Centro,6446.94,8.25,0.98,133.92,114.91,Industria
2023-01-01,Occidente,5254.73,4.52,1.31,248.54,87.26,Servicios
2023-12-01,Sur,5305.67,7.15,0.19,126.87,94.37,Industria
2024-12-01,Occidente,4951.17,9.32,2.01,119.23,94.13,Servicios
2024-09-01,Norte,6505.06,12.61,2.18,92.0,80.31,Servicios
2020-08-01,Oriente,5393.98,7.16,-0.03,119.69,89.02,Agricultura
2021-09-01,Occidente,7721.91,14.39,0.17,284.45,116.53,Industria
2020-09-01,Oriente,5491.99,10.16,0.53,307.29,87.2,Servicios
2020-04-01,Sur,5965.33,9.01,3.19,270.43,83.54,Industria
2023-05-01,Sur,4638.37,8.38,2.48,-6.84,101.34,Industria
2021-07-01,Sur,4557.41,7.44,3.92,200.77,71.9,Servicios
2020-12-01,Occidente,7044.48,7.14,0.79,310.37,94.23,Agricultura
2023-11-01,Oriente,4936.61,8.33,4.08,248.28,122.8,Agricultura
2024-02-01,Centro,2864.2,6.54,3.46,337.23,102.13,Servicios
2024-03-01,Oriente,4327.09,11.87,3.8,266.28,84.55,Industria
2022-08-01,Norte,4515.98,4.03,1.71,274.97,69.78,Agricultura
2023-10-01,Centro,5334.33,6.84,0.36,171.0,96.78,Industria
2020-05-01,Sur,1398.91,6.37,0.63,253.28,87.92,Servicios
2021-12-01,Norte,4784.89,11.85,3.42,354.23,92.5,Agricultura
2020-12-01,Oriente,5543.03,6.05,-0.25,240.97,91.05,Servicios
2022-02-01,Occidente,6493.0,12.21,2.63,183.99,115.47,Servicios
2023-12-01,Occidente,3591.08,4.1,-0.8,244.49,112.76,Servicios
2021-07-01,Occidente,5891.86,12.72,0.84,88.67,88.57,Industria
2020-03-01,Sur,4700.3,9.41,3.61,127.32,86.84,Servicios
2021-03-01,Centro,5332.72,14.18,-0.12,66.69,96.29,Agricultura
2020-07-01,Sur,5333.23,10.97,3.57,128.59,117.68,Industria
2023-05-01,Centro,4700.48,12.73,1.79,76.43,102.48,Agricultura
2021-04-01,Norte,5012.52,8.39,2.69,71.44,75.76,Servicios
2022-01-01,Oriente,5372.65,9.97,3.61,216.65,93.94,Industria
2023-09-01,Norte,5001.79,6.78,2.1,471.03,107.8,Servicios
2023-04-01,Centro,5210.01,8.56,4.58,261.52,90.53,Servicios
2023-08-01,Oriente,5599.45,5.44,3.05,341.9,104.4,Industria
2020-10-01,Occidente,5729.82,14.85,2.2,339.19,112.15,Agricultura
2021-09-01,Sur,4275.14,14.53,3.18,104.39,134.76,Servicios
2024-04-01,Norte,3592.71,11.0,3.51,70.19,84.61,Agricultura
2021-01-01,Sur,5607.29,9.43,3.75,459.88,74.14,Agricultura
2021-01-01,Occidente,5693.82,8.5,4.37,316.65,95.64,Servicios
2022-06-01,Norte,5444.15,12.03,3.87,304.01,84.72,Agricultura
2020-07-01,Centro,4772.23,13.33,1.21,106.0,101.62,Agricultura
2022-10-01,Occidente,7606.86,11.11,4.84,210.62,90.43,Servicios
2024-03-01,Oriente,4942.16,4.86,2.36,312.78,86.12,Servicios
2024-06-01,Norte,4549.8,13.34,2.13,65.95,95.2,Agricultura
2022-06-01,Sur,5144.31,6.9,0.26,16.63,88.06,Industria
2020-07-01,Occidente,5191.89,4.64,1.23,242.8,125.85,Agricultura
2022-08-01,Centro,6639.26,8.02,4.62,7.72,102.33,Agricultura
2022-06-01,Occidente,4601.72,13.8,3.82,142.1,86.55,Industria
2024-04-01,Centro,4551.3,12.93,3.31,223.43,92.59,Servicios
2020-02-01,Occidente,5283.84,11.9,3.08,194.12,96.69,Servicios
2024-02-01,Oriente,5191.12,14.09,1.35,85.03,109.63,Servicios
2024-12-01,Sur,4729.73,5.07,2.64,270.35,98.83,Industria
2024-06-01,Sur,4724.05,4.32,1.6,163.83,109.87,Servicios
2024-10-01,Sur,4604.72,10.65,2.68,110.85,101.05,Agricultura
2024-10-01,Oriente,4349.34,9.2,3.06,167.34,105.4,Servicios
2023-08-01,Centro,5541.32,14.32,-0.68,99.94,87.17,Servicios
2021-12-01,Sur,3793.98,9.63,1.64,111.4,130.81,Agricultura
2020-02-01,Norte,5147.82,8.26,0.51,154.11,84.74,Industria
2020-12-01,Centro,5860.18,11.34,0.4,281.03,122.9,Servicios
2023-07-01,Norte,6902.56,9.33,2.3,482.42,94.69,Industria
2022-09-01,Centro,4407.53,12.25,-0.18,232.71,80.2,Agricultura
2021-12-01,Sur,4761.25,9.34,3.98,214.16,107.13,Industria
2020-05-01,Sur,6170.66,7.43,4.46,34.48,102.5,Servicios
2024-06-01,Norte,6059.95,7.57,0.76,6.46,91.76,Agricultura
2022-06-01,Oriente,6330.43,5.37,4.15,187.94,79.9,Servicios
2024-10-01,Norte,4514.32,8.11,1.0,238.88,82.39,Agricultura
2021-06-01,Sur,6112.63,4.35,2.86,192.89,111.59,Servicios
2023-08-01,Norte,5783.16,13.75,3.37,178.79,108.13,Servicios
2021-08-01,Centro,4662.12,4.08,0.44,200.22,95.88,Servicios
2023-09-01,Sur,4542.78,5.95,-0.83,131.09,107.02,Industria
2023-12-01,Norte,6310.61,4.06,4.91,317.11,81.15,Servicios
2022-10-01,Sur,6289.2,13.83,0.75,109.38,102.13,Servicios
2024-01-01,Centro,5313.72,12.41,2.72,51.54,97.38,Servicios
2022-06-01,Norte,6360.17,13.94,1.46,-21.86,136.28,Agricultura
2022-01-01,Sur,6495.46,9.79,0.9,171.54,78.34,Industria
2024-03-01,Occidente,5444.85,5.63,2.92,312.1,112.08,Servicios
2023-03-01,Occidente,5975.82,14.3,3.84,200.89,78.77,Agricultura
2022-12-01,Sur,5977.87,14.81,0.64,172.96,79.15,Servicios
2020-05-01,Oriente,6352.04,11.21,1.98,409.94,101.37,Agricultura
2023-04-01,Sur,4619.54,11.88,1.5,121.99,111.03,Industria
2022-04-01,Occidente,4440.84,8.09,4.08,153.97,93.93,Industria
2021-02-01,Sur,6132.8,10.48,3.32,134.52,92.34,Agricultura
2021-02-01,Oriente,5079.92,14.8,1.03,232.09,85.18,Servicios
2020-08-01,Occidente,5723.04,6.87,2.07,107.11,92.44,Agricultura
2021-06-01,Oriente,4927.14,5.04,0.03,388.93,103.57,Servicios
2024-05-01,Sur,4159.23,5.04,3.53,232.48,108.71,Agricultura
2020-09-01,Centro,6209.23,10.61,3.09,197.57,89.39,Agricultura
2020-08-01,Oriente,7209.86,4.43,-0.91,232.7,87.47,Servicios
2024-02-01,Norte,6652.91,4.35,1.82,407.78,97.41,Industria
2020-11-01,Occidente,5714.73,10.87,3.68,210.17,122.47,Agricultura
2022-08-01,Norte,4687.16,13.78,0.44,303.09,98.3,Agricultura
2024-11-01,Sur,4944.15,12.75,1.5,126.71,88.9,Agricultura
2024-05-01,Centro,7120.99,9.22,1.35,297.78,72.82,Industria
2021-04-01,Sur,4049.31,9.48,1.75,85.81,100.9,Industria
2024-06-01,Oriente,3374.88,6.03,-0.61,208.29,93.78,Servicios
2020-05-01,Centro,6501.95,10.89,3.37,167.34,129.78,Agricultura
2022-02-01,Norte,3446.96,11.04,1.97,59.64,96.96,Servicios
2024-09-01,Norte,4816.75,10.93,0.81,295.32,111.84,Agricultura
2024-06-01,Occidente,4370.78,9.73,0.03,129.33,83.79,Industria
2022-03-01,Sur,3822.58,5.76,0.23,146.2,107.0,Servicios
2021-03-01,Norte,5079.05,14.74,0.99,171.18,102.75,Industria
2024-06-01,Occidente,4008.47,13.97,3.7,49.7,114.94,Industria
2020-03-01,Norte,4118.57,11.47,3.35,209.03,100.52,Industria
2020-02-01,Oriente,4637.5,11.77,3.74,138.16,88.08,Agricultura
2020-07-01,Oriente,2927.64,13.47,1.84,215.4,105.39,Agricultura
2024-10-01,Oriente,6334.23,12.5,1.0,147.11,111.66,Servicios
2022-05-01,Sur,3541.24,9.23,0.91,223.51,106.61,Agricultura
2024-02-01,Oriente,4479.03,14.83,-0.88,94.96,112.69,Servicios
2021-02-01,Oriente,4896.54,14.29,-0.93,151.04,100.63,Agricultura
2023-05-01,Oriente,7636.67,13.61,-0.5,315.35,117.44,Industria
2021-04-01,Centro,5435.55,13.05,-0.75,216.65,64.06,Servicios
2022-06-01,Oriente,4321.02,7.41,1.71,84.26,70.29,Agricultura
2022-06-01,Oriente,4961.68,10.86,3.98,281.88,85.55,Industria
2020-02-01,Oriente,3067.93,8.5,1.25,111.11,97.6,Agricultura
2022-08-01,Oriente,3985.84,9.75,-0.96,233.9,117.1,Agricultura
2022-06-01,Occidente,3819.77,9.32,4.87,166.65,113.28,Servicios
2021-09-01,Norte,5879.01,13.99,0.41,105.35,95.9,Industria
2020-06-01,Occidente,5585.02,14.74,0.69,228.12,127.49,Servicios
2020-05-01,Occidente,3469.72,11.76,0.14,187.76,75.74,Industria
2023-10-01,Oriente,5346.31,14.51,-0.83,137.0,88.99,Agricultura
2024-04-01,Occidente,3553.5,9.4,4.23,153.49,109.42,Agricultura
2023-07-01,Norte,6664.64,4.98,3.16,246.73,91.84,Industria
2021-12-01,Occidente,4495.58,7.86,4.15,48.01,102.73,Industria
2023-10-01,Sur,3964.04,5.56,3.23,185.83,113.17,Servicios
2021-03-01,Norte,5790.76,9.73,1.93,197.8,126.19,Servicios
2024-08-01,Norte,5722.67,5.18,3.93,124.68,98.3,Servicios
2024-08-01,Sur,4456.58,5.1,2.8,326.39,92.94,Servicios
2020-08-01,Centro,6121.19,10.62,2.64,275.7,96.21,Industria
2023-02-01,Occidente,1758.49,14.97,1.96,229.72,100.81,Agricultura
2024-07-01,Sur,3673.74,12.95,3.66,268.23,114.2,Industria
2020-02-01,Centro,5604.05,13.83,0.16,159.0,101.62,Agricultura
2024-11-01,Norte,5998.22,11.11,2.27,420.65,101.19,Agricultura
2021-08-01,Occidente,1163.34,5.89,0.67,323.68,94.02,Industria
2023-10-01,Occidente,4553.36,14.7,-0.08,261.23,76.61,Industria
2021-04-01,Sur,3922.28,12.73,3.71,234.32,88.19,Industria
2024-11-01,Sur,4021.73,14.32,3.95,149.34,103.6,Industria
2022-02-01,Occidente,6485.48,6.06,1.69,-4.74,75.22,Agricultura
2024-09-01,Oriente,5966.96,12.59,4.04,292.1,92.8,Agricultura
2022-01-01,Sur,4567.36,13.99,1.18,418.57,100.1,Servicios
2020-01-01,Occidente,3151.74,9.02,1.07,305.61,111.82,Industria
2020-05-01,Norte,5914.08,8.34,3.06,101.3,103.19,Agricultura
2023-12-01,Occidente,4989.65,12.02,4.71,182.61,120.08,Industria
2022-12-01,Oriente,4294.89,4.22,2.14,65.04,150.66,Industria
2023-07-01,Occidente,5676.51,14.71,4.47,159.07,84.16,Agricultura
2021-08-01,Centro,3119.71,12.78,2.14,97.48,116.83,Agricultura
2024-07-01,Sur,5229.09,12.87,-0.21,148.14,125.78,Industria
2021-05-01,Centro,4810.81,9.36,1.13,191.37,112.55,Agricultura
2020-02-01,Norte,3932.28,12.46,0.47,52.33,115.87,Agricultura
2023-11-01,Oriente,4467.86,10.73,-0.0,161.14,136.9,Agricultura
2020-03-01,Oriente,5781.5,7.28,-0.79,113.57,117.03,Industria
2024-07-01,Occidente,4683.32,8.98,2.08,337.45,84.94,Agricultura
2023-09-01,Oriente,5944.39,5.34,2.34,136.64,71.41,Servicios
2023-07-01,Sur,4911.63,10.82,2.27,421.07,113.24,Agricultura
2021-07-01,Occidente,6027.48,9.88,3.07,181.28,115.49,Agricultura
2024-08-01,Centro,6453.84,10.41,-0.57,152.0,112.47,Servicios
2024-05-01,Oriente,5798.09,14.48,-0.68,57.58,128.67,Servicios
2024-06-01,Norte,4358.84,10.19,1.87,173.49,103.63,Agricultura
2024-08-01,Sur,4149.02,12.12,3.6,181.23,112.61,Agricultura
2024-08-01,Norte,4174.71,8.79,1.41,150.71,127.11,Agricultura
2024-05-01,Oriente,6641.43,12.25,2.06,183.99,96.35,Servicios
2020-09-01,Occidente,5056.51,13.35,1.6,187.51,102.25,Agricultura
2021-08-01,Norte,5712.48,10.93,4.07,102.97,79.71,Servicios
2024-10-01,Sur,5148.78,8.51,4.94,182.87,138.75,Servicios
2020-06-01,Occidente,3669.77,9.83,0.93,162.36,104.74,Agricultura
2023-08-01,Occidente,5583.88,8.5,0.52,328.41,106.43,Industria
2024-12-01,Sur,5770.46,10.03,2.66,194.32,86.64,Industria
2022-05-01,Sur,4435.71,11.27,4.47,140.73,80.15,Agricultura
2020-12-01,Occidente,4564.1,11.14,4.23,256.86,105.74,Servicios
2022-12-01,Occidente,6626.43,5.54,1.09,223.6,103.74,Industria
2020-11-01,Oriente,2559.3,14.22,4.25,181.57,96.91,Servicios
2021-10-01,Norte,3635.53,10.76,4.42,107.17,101.53,Servicios
2022-12-01,Occidente,5306.35,13.22,2.15,212.34,78.13,Agricultura
2022-08-01,Norte,6630.13,6.42,1.21,237.03,105.94,Agricultura
2024-02-01,Sur,4882.83,8.88,3.53,116.26,113.44,Industria
2021-10-01,Sur,5925.28,9.23,4.67,216.87,103.51,Industria
2022-01-01,Norte,6164.99,8.21,4.61,335.24,64.53,Servicios
2021-10-01,Centro,7052.07,9.18,-0.71,29.4,97.8,Servicios
2023-06-01,Centro,6006.41,10.48,-0.16,142.18,104.43,Industria
2021-08-01,Centro,4935.23,6.25,0.09,209.29,104.31,Servicios
2020-06-01,Norte,5943.72,6.07,0.71,261.35,99.51,Agricultura
2024-03-01,Oriente,5830.5,8.83,0.79,109.42,88.5,Industria
2023-04-01,Oriente,4921.21,12.79,0.46,171.18,102.26,Servicios
2021-04-01,Occidente,5157.63,14.65,1.87,219.5,88.07,Servicios
2022-01-01,Sur,6399.42,6.03,1.66,218.81,87.23,Agricultura
2020-03-01,Oriente,5665.33,11.28,-0.3,420.96,73.67,Industria
2023-05-01,Oriente,5453.91,14.34,3.57,111.43,90.63,Servicios
2024-04-01,Oriente,3898.71,9.6,4.33,273.22,87.03,Servicios
2023-08-01,Sur,6589.52,8.1,1.73,245.84,83.43,Agricultura
2024-07-01,Norte,5988.61,12.32,2.66,161.89,81.87,Industria
2023-07-01,Sur,4434.06,12.54,1.92,134.16,91.08,Servicios
2020-02-01,Occidente,5478.14,6.52,2.16,142.28,133.21,Servicios
2022-07-01,Occidente,3652.29,13.65,4.21,167.82,99.51,Servicios
2022-06-01,Sur,6912.69,10.14,2.91,67.52,106.26,Industria
2020-05-01,Occidente,4015.37,6.01,3.5,326.67,85.43,Industria
2023-11-01,Centro,4886.84,11.76,0.36,144.47,108.03,Servicios
2024-04-01,Occidente,6209.01,10.46,1.12,450.54,93.23,Industria
2021-06-01,Occidente,6895.15,8.77,0.21,173.68,115.72,Agricultura
2020-02-01,Norte,4161.82,12.74,0.21,200.31,108.77,Industria
2020-09-01,Norte,5237.83,11.95,-0.49,247.96,86.09,Servicios
